source_prefix	source_identifier	source_name	relation	target_prefix	target_identifier	target_name
reactome	R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	BFO:0000050	kegg.pathway	hsa04115	p53 signaling pathway - Homo sapiens (human)
reactome	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	BFO:0000050	kegg.pathway	hsa04115	p53 signaling pathway - Homo sapiens (human)
reactome	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804754	Regulation of TP53 Expression	BFO:0000050	kegg.pathway	hsa04115	p53 signaling pathway - Homo sapiens (human)
reactome	R-HSA-6804754	Regulation of TP53 Expression	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804754	Regulation of TP53 Expression	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804757	Regulation of TP53 Degradation	BFO:0000050	kegg.pathway	hsa04115	p53 signaling pathway - Homo sapiens (human)
reactome	R-HSA-6804757	Regulation of TP53 Degradation	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804757	Regulation of TP53 Degradation	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804760	Regulation of TP53 Activity through Methylation	BFO:0000050	kegg.pathway	hsa04115	p53 signaling pathway - Homo sapiens (human)
reactome	R-HSA-6804760	Regulation of TP53 Activity through Methylation	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6804760	Regulation of TP53 Activity through Methylation	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6806003	Regulation of TP53 Expression and Degradation	BFO:0000050	kegg.pathway	hsa04115	p53 signaling pathway - Homo sapiens (human)
reactome	R-HSA-6806003	Regulation of TP53 Expression and Degradation	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6806003	Regulation of TP53 Expression and Degradation	BFO:0000050	pathbank	PW064774	P53 Signaling Pathway
reactome	R-HSA-6807047	Cholesterol biosynthesis via desmosterol	BFO:0000050	kegg.pathway	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
reactome	R-HSA-6807047	Cholesterol biosynthesis via desmosterol	BFO:0000050	wikipathways	WP197	Cholesterol Biosynthesis
reactome	R-HSA-6807062	Cholesterol biosynthesis via lathosterol	BFO:0000050	kegg.pathway	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
reactome	R-HSA-6807062	Cholesterol biosynthesis via lathosterol	BFO:0000050	wikipathways	WP197	Cholesterol Biosynthesis
reactome	R-HSA-6807505	RNA polymerase II transcribes snRNA genes	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-6814848	Glycerophospholipid catabolism	BFO:0000050	kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)
reactome	R-HSA-6814848	Glycerophospholipid catabolism	BFO:0000050	kegg.pathway	hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)
reactome	R-HSA-68616	Assembly of the ORC complex at the origin of replication	BFO:0000050	wikipathways	WP45	G1 to S cell cycle control
reactome	R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	BFO:0000050	wikipathways	WP45	G1 to S cell cycle control
reactome	R-HSA-69306	DNA Replication	BFO:0000050	decopath	DC7-2	DNA replication
reactome	R-HSA-69416	Dimerization of procaspase-8	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-69563	p53-Dependent G1 DNA Damage Response	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-69610	p53-Independent DNA Damage Response	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-69615	G1/S DNA Damage Checkpoints	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-70171	Glycolysis	BFO:0000050	kegg.pathway	hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)
reactome	R-HSA-70171	Glycolysis	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
reactome	R-HSA-70171	Glycolysis	BFO:0000050	wikipathways	WP534	Glycolysis and Gluconeogenesis
reactome	R-HSA-70263	Gluconeogenesis	BFO:0000050	kegg.pathway	hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)
reactome	R-HSA-70263	Gluconeogenesis	BFO:0000050	wikipathways	WP534	Glycolysis and Gluconeogenesis
reactome	R-HSA-70268	Pyruvate metabolism	BFO:0000050	decopath	DC1-2-8-1	Pyruvate metabolism
reactome	R-HSA-70326	Glucose metabolism	BFO:0000050	decopath	DC1-2	Carbon metabolism
reactome	R-HSA-70326	Glucose metabolism	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
reactome	R-HSA-70350	Fructose catabolism	BFO:0000050	kegg.pathway	hsa00051	Fructose and mannose metabolism - Homo sapiens (human)
reactome	R-HSA-70370	Galactose catabolism	BFO:0000050	kegg.pathway	hsa00052	Galactose metabolism - Homo sapiens (human)
reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human)
reactome	R-HSA-70635	Urea cycle	BFO:0000050	decopath	DC1-1-11	Urea cycle
reactome	R-HSA-70635	Urea cycle	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human)
reactome	R-HSA-70635	Urea cycle	BFO:0000050	wikipathways	WP497	Urea cycle and metabolism of amino groups
reactome	R-HSA-70688	Proline catabolism	BFO:0000050	kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
reactome	R-HSA-70895	Branched-chain amino acid catabolism	BFO:0000050	decopath	DC1-1	Amino acid metabolism and derivatives
reactome	R-HSA-70921	Histidine catabolism	BFO:0000050	kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)
reactome	R-HSA-71032	Propionyl-CoA catabolism	BFO:0000050	kegg.pathway	hsa00640	Propanoate metabolism - Homo sapiens (human)
reactome	R-HSA-71064	Lysine catabolism	BFO:0000050	decopath	DC1-1-10	Lysine degradation
reactome	R-HSA-71182	Phenylalanine and tyrosine catabolism	BFO:0000050	kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)
reactome	R-HSA-71182	Phenylalanine and tyrosine catabolism	BFO:0000050	kegg.pathway	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)
reactome	R-HSA-71182	Phenylalanine and tyrosine catabolism	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human)
reactome	R-HSA-71240	Tryptophan catabolism	BFO:0000050	kegg.pathway	hsa00380	Tryptophan metabolism - Homo sapiens (human)
reactome	R-HSA-71240	Tryptophan catabolism	BFO:0000050	wikipathways	WP465	Tryptophan metabolism
reactome	R-HSA-71291	Metabolism of amino acids and derivatives 	BFO:0000050	decopath	DC1-1	Amino acid metabolism and derivatives
reactome	R-HSA-71336	Pentose phosphate pathway	BFO:0000050	decopath	DC1-2-1	Pentose phosphate pathway
reactome	R-HSA-71384	Ethanol oxidation	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
reactome	R-HSA-71387	Metabolism of carbohydrates	BFO:0000050	decopath	DC1-2	Carbon metabolism
reactome	R-HSA-71403	Citric acid cycle (TCA cycle)	BFO:0000050	decopath	DC1-2-2	Citric acid cycle (TCA)
reactome	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	BFO:0000050	decopath	DC1-2	Carbon metabolism
reactome	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
reactome	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	BFO:0000050	kegg.pathway	hsa01210	2-Oxocarboxylic acid metabolism - Homo sapiens (human)
reactome	R-HSA-71737	Pyrophosphate hydrolysis	BFO:0000050	kegg.pathway	hsa00190	Oxidative phosphorylation - Homo sapiens (human)
reactome	R-HSA-72163	mRNA Splicing - Major Pathway	BFO:0000050	kegg.pathway	hsa03015	mRNA surveillance pathway - Homo sapiens (human)
reactome	R-HSA-72163	mRNA Splicing - Major Pathway	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-72165	mRNA Splicing - Minor Pathway	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-72172	mRNA Splicing	BFO:0000050	kegg.pathway	hsa03015	mRNA surveillance pathway - Homo sapiens (human)
reactome	R-HSA-72172	mRNA Splicing	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-72187	mRNA 3'-end processing	BFO:0000050	kegg.pathway	hsa03015	mRNA surveillance pathway - Homo sapiens (human)
reactome	R-HSA-72187	mRNA 3'-end processing	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	BFO:0000050	kegg.pathway	hsa03015	mRNA surveillance pathway - Homo sapiens (human)
reactome	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-72312	rRNA processing	BFO:0000050	kegg.pathway	hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)
reactome	R-HSA-73614	Pyrimidine salvage	BFO:0000050	kegg.pathway	hsa00240	Pyrimidine metabolism - Homo sapiens (human)
reactome	R-HSA-73614	Pyrimidine salvage	BFO:0000050	wikipathways	WP4022	Pyrimidine metabolism
reactome	R-HSA-73621	Pyrimidine catabolism	BFO:0000050	kegg.pathway	hsa00240	Pyrimidine metabolism - Homo sapiens (human)
reactome	R-HSA-73621	Pyrimidine catabolism	BFO:0000050	wikipathways	WP4022	Pyrimidine metabolism
reactome	R-HSA-73772	RNA Polymerase I Promoter Escape	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-73776	RNA Polymerase II Promoter Escape	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-73817	Purine ribonucleoside monophosphate biosynthesis	BFO:0000050	kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)
reactome	R-HSA-73843	5-Phosphoribose 1-diphosphate biosynthesis	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
reactome	R-HSA-73857	RNA Polymerase II Transcription	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-73863	RNA Polymerase I Transcription Termination	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-73884	Base Excision Repair	BFO:0000050	decopath	DC7-1-4	Base excision repair
reactome	R-HSA-73887	Death Receptor Signalling	BFO:0000050	decopath	DC3-5	TNF signaling pathway
reactome	R-HSA-73893	DNA Damage Bypass	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-73942	DNA Damage Reversal	BFO:0000050	wikipathways	WP707	DNA Damage Response
reactome	R-HSA-74182	Ketone body metabolism	BFO:0000050	decopath	DC1-3-8	Ketone body metabolism
reactome	R-HSA-74217	Purine salvage	BFO:0000050	kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)
reactome	R-HSA-74259	Purine catabolism	BFO:0000050	kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)
reactome	R-HSA-74751	Insulin receptor signalling cascade	BFO:0000050	kegg.pathway	hsa04910	Insulin signaling pathway - Homo sapiens (human)
reactome	R-HSA-74751	Insulin receptor signalling cascade	BFO:0000050	wikipathways	WP661	Glucose Homeostasis
reactome	R-HSA-74752	Signaling by Insulin receptor	BFO:0000050	kegg.pathway	hsa04910	Insulin signaling pathway - Homo sapiens (human)
reactome	R-HSA-75067	Processing of Capped Intronless Pre-mRNA	BFO:0000050	kegg.pathway	hsa03015	mRNA surveillance pathway - Homo sapiens (human)
reactome	R-HSA-75067	Processing of Capped Intronless Pre-mRNA	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-75105	Fatty acyl-CoA biosynthesis	BFO:0000050	kegg.pathway	hsa00061	Fatty acid biosynthesis - Homo sapiens (human)
reactome	R-HSA-75105	Fatty acyl-CoA biosynthesis	BFO:0000050	kegg.pathway	hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)
reactome	R-HSA-75105	Fatty acyl-CoA biosynthesis	BFO:0000050	wikipathways	WP357	Fatty Acid Biosynthesis
reactome	R-HSA-75109	Triglyceride biosynthesis	BFO:0000050	decopath	DC1-3-7	Triglyceride biosynthesis
reactome	R-HSA-75157	FasL/ CD95L signaling	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-75157	FasL/ CD95L signaling	BFO:0000050	wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation
reactome	R-HSA-75205	Dissolution of Fibrin Clot	BFO:0000050	kegg.pathway	hsa04610	Complement and coagulation cascades - Homo sapiens (human)
reactome	R-HSA-75205	Dissolution of Fibrin Clot	BFO:0000050	wikipathways	WP272	Blood Clotting Cascade
reactome	R-HSA-75205	Dissolution of Fibrin Clot	BFO:0000050	wikipathways	WP558	Complement and Coagulation Cascades
reactome	R-HSA-75876	Synthesis of very long-chain fatty acyl-CoAs	BFO:0000050	kegg.pathway	hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)
reactome	R-HSA-75892	Platelet Adhesion to exposed collagen	BFO:0000050	kegg.pathway	hsa04611	Platelet activation - Homo sapiens (human)
reactome	R-HSA-75893	TNF signaling	BFO:0000050	decopath	DC3-5	TNF signaling pathway
reactome	R-HSA-75944	Transcription from mitochondrial promoters	BFO:0000050	wikipathways	WP391	Mitochondrial Gene Expression
reactome	R-HSA-75953	RNA Polymerase II Transcription Initiation	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-76002	Platelet activation, signaling and aggregation	BFO:0000050	wikipathways	WP558	Complement and Coagulation Cascades
reactome	R-HSA-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-77075	RNA Pol II CTD phosphorylation and interaction with CE	BFO:0000050	kegg.pathway	hsa03022	Basal transcription factors - Homo sapiens (human)
reactome	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	BFO:0000050	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	BFO:0000050	decopath	DC1-3-3-2-1-1	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	skos:exactMatch	pathbank	PW000173	Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	skos:exactMatch	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	BFO:0000050	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	BFO:0000050	decopath	DC1-3-3-2-1	Fatty acid beta oxidation
reactome	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	BFO:0000050	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	BFO:0000050	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77346	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77346	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	BFO:0000050	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	BFO:0000050	kegg.pathway	hsa00650	Butanoate metabolism - Homo sapiens (human)
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	BFO:0000050	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation
reactome	R-HSA-77352	Beta oxidation of butanoyl-CoA to acetyl-CoA	BFO:0000050	kegg.pathway	hsa00650	Butanoate metabolism - Homo sapiens (human)
reactome	R-HSA-77352	Beta oxidation of butanoyl-CoA to acetyl-CoA	BFO:0000050	wikipathways	WP143	Fatty Acid Beta Oxidation
reactome	R-HSA-77595	Processing of Intronless Pre-mRNAs	BFO:0000050	kegg.pathway	hsa03015	mRNA surveillance pathway - Homo sapiens (human)
reactome	R-HSA-77595	Processing of Intronless Pre-mRNAs	BFO:0000050	wikipathways	WP411	mRNA Processing
reactome	R-HSA-877300	Interferon gamma signaling	BFO:0000050	decopath	DC2-3-2	Interferon gamma signaling 
reactome	R-HSA-877312	Regulation of IFNG signaling	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	BFO:0000050	kegg.pathway	hsa04010	MAPK signaling pathway - Homo sapiens (human)
reactome	R-HSA-8847453	Synthesis of PIPs in the nucleus	BFO:0000050	kegg.pathway	hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)
reactome	R-HSA-8847993	ERBB2 Activates PTK6 Signaling	BFO:0000050	kegg.pathway	hsa04012	ErbB signaling pathway - Homo sapiens (human)
reactome	R-HSA-8847993	ERBB2 Activates PTK6 Signaling	BFO:0000050	wikipathways	WP673	ErbB Signaling Pathway
reactome	R-HSA-8851805	MET activates RAS signaling	BFO:0000050	kegg.pathway	hsa04014	Ras signaling pathway - Homo sapiens (human)
reactome	R-HSA-8853383	Lysosomal oligosaccharide catabolism	BFO:0000050	kegg.pathway	hsa04142	Lysosome - Homo sapiens (human)
reactome	R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	BFO:0000050	kegg.pathway	hsa04144	Endocytosis - Homo sapiens (human)
reactome	R-HSA-8856828	Clathrin-mediated endocytosis	BFO:0000050	kegg.pathway	hsa04144	Endocytosis - Homo sapiens (human)
reactome	R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	BFO:0000050	kegg.pathway	hsa05010	Alzheimer disease - Homo sapiens (human)
reactome	R-HSA-8863795	Downregulation of ERBB2 signaling	BFO:0000050	kegg.pathway	hsa04012	ErbB signaling pathway - Homo sapiens (human)
reactome	R-HSA-8866423	VLDL assembly	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8868773	rRNA processing in the nucleus and cytosol	BFO:0000050	kegg.pathway	hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)
reactome	R-HSA-888568	GABA synthesis	BFO:0000050	wikipathways	WP550	Biogenic Amine Synthesis
reactome	R-HSA-888590	GABA synthesis, release, reuptake and degradation	BFO:0000050	wikipathways	WP2267	Synaptic Vesicle Pathway
reactome	R-HSA-888590	GABA synthesis, release, reuptake and degradation	BFO:0000050	wikipathways	WP550	Biogenic Amine Synthesis
reactome	R-HSA-888593	Reuptake of GABA	BFO:0000050	wikipathways	WP4159	GABA receptor Signaling
reactome	R-HSA-8935964	RUNX1 regulates expression of components of tight junctions	BFO:0000050	kegg.pathway	hsa04530	Tight junction - Homo sapiens (human)
reactome	R-HSA-8937144	Aryl hydrocarbon receptor signalling	BFO:0000050	decopath	DC3-8	Aryl hydrocarbon receptor signaling pathway
reactome	R-HSA-8937144	Aryl hydrocarbon receptor signalling	BFO:0000050	decopath	DC3-8	Aryl hydrocarbon receptor signaling pathway
reactome	R-HSA-8941284	RUNX2 regulates chondrocyte maturation	BFO:0000050	wikipathways	WP474	Endochondral Ossification
reactome	R-HSA-8941856	RUNX3 regulates NOTCH signaling	BFO:0000050	wikipathways	WP3845	Canonical  and Non-canonical Notch signaling
reactome	R-HSA-8950505	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-8951430	RUNX3 regulates WNT signaling	BFO:0000050	kegg.pathway	hsa04310	Wnt signaling pathway - Homo sapiens (human)
reactome	R-HSA-8953897	Cellular responses to external stimuli	BFO:0000050	kegg.pathway	hsa04136	Autophagy - other - Homo sapiens (human)
reactome	R-HSA-8963676	Intestinal absorption	BFO:0000050	kegg.pathway	hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)
reactome	R-HSA-8963678	Intestinal lipid absorption	BFO:0000050	kegg.pathway	hsa04975	Fat digestion and absorption - Homo sapiens (human)
reactome	R-HSA-8963743	Digestion and absorption	BFO:0000050	kegg.pathway	hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)
reactome	R-HSA-8963888	Chylomicron assembly	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8963898	Plasma lipoprotein assembly	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8963901	Chylomicron remodeling	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8964011	HDL clearance	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8964026	Chylomicron clearance	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8964038	LDL clearance	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8964041	LDL remodeling	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8964043	Plasma lipoprotein clearance	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8964058	HDL remodeling	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human)
reactome	R-HSA-8978868	Fatty acid metabolism	BFO:0000050	decopath	DC1-3-3	Fatty acid metabolism
reactome	R-HSA-8981373	Intestinal hexose absorption	BFO:0000050	kegg.pathway	hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)
reactome	R-HSA-8982491	Glycogen metabolism	BFO:0000050	decopath	DC1-2-6	Glycogen metabolism
reactome	R-HSA-8982491	Glycogen metabolism	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
reactome	R-HSA-8983432	Interleukin-15 signaling	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-8985947	Interleukin-9 signaling	BFO:0000050	decopath	DC2-3-1-5	IL-9 signaling pathway
reactome	R-HSA-8985947	Interleukin-9 signaling	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-9006921	Integrin signaling	BFO:0000050	kegg.pathway	hsa04510	Focal adhesion - Homo sapiens (human)
reactome	R-HSA-9006921	Integrin signaling	BFO:0000050	wikipathways	WP185	Integrin-mediated Cell Adhesion
reactome	R-HSA-9006921	Integrin signaling	BFO:0000050	wikipathways	WP306	Focal Adhesion
reactome	R-HSA-9006931	Signaling by Nuclear Receptors	BFO:0000050	decopath	DC3	Signaling
reactome	R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	BFO:0000050	decopath	DC3	Signaling
reactome	R-HSA-9006936	Signaling by TGF-beta family members	BFO:0000050	decopath	DC3-6	TGF-beta signaling pathway 
reactome	R-HSA-9006936	Signaling by TGF-beta family members	BFO:0000050	decopath	DC3-6	TGF-beta signaling pathway 
reactome	R-HSA-9012852	Signaling by NOTCH3	BFO:0000050	wikipathways	WP3845	Canonical  and Non-canonical Notch signaling
reactome	R-HSA-9013507	NOTCH3 Activation and Transmission of Signal to the Nucleus	BFO:0000050	wikipathways	WP3845	Canonical  and Non-canonical Notch signaling
